time, amp
2.090667,-42.259219
2.112000,-45.703629
2.133333,-42.501817
2.154667,-46.663313
2.176000,-45.399082
2.197333,-46.206183
2.218667,-46.381582
2.240000,-47.367835
2.261333,-46.729970
2.282667,-44.635389
2.304000,-47.526081
2.325333,-31.728025
2.346667,-25.950282
2.368000,-25.258784
2.389333,-25.050223
2.410667,-27.250544
2.432000,-31.243884
2.453333,-30.974638
2.474667,-31.653696
2.496000,-32.093138
2.517333,-38.592089
2.538667,-45.110494
2.560000,-44.724843
2.581333,-34.094094
2.602667,-33.740728
2.624000,-38.907576
2.645333,-42.884019
2.666667,-45.691443
2.688000,-44.465653
2.709333,-33.233143
2.730667,-32.297279
2.752000,-31.643495
2.773333,-33.486285
2.794667,-31.634927
2.816000,-27.012566
2.837333,-25.649090
2.858667,-25.792402
2.880000,-25.761766
2.901333,-26.518262
2.922667,-34.705047
2.944000,-33.863638
2.965333,-30.447326
2.986667,-29.932435
3.008000,-30.549493
3.029333,-31.366984
3.050667,-32.069530
3.072000,-33.517911
3.093333,-37.794115
3.114667,-41.527718
3.136000,-40.242541
3.157333,-35.452063
3.178667,-36.482531
3.200000,-35.682520
3.221333,-32.412277
3.242667,-33.975874
3.264000,-34.837027
3.285333,-37.775844
3.306667,-41.898485
3.328000,-45.408845
3.349333,-50.983945
3.370667,-45.528313
3.392000,-45.892327
3.413333,-45.847914
3.434667,-45.706187
3.456000,-47.637840
3.477333,-47.859250
3.498667,-44.639677
3.520000,-47.636392
3.541333,-47.132322
3.562667,-42.784643
3.584000,-51.631879
3.605333,-43.218980
3.626667,-45.637613
3.648000,-46.672973
3.669333,-45.434623
3.690667,-46.324313
3.712000,-44.889865
3.733333,-48.602104
3.754667,-46.501797
3.776000,-47.687686
3.797333,-44.258399
3.818667,-46.070572
3.840000,-48.731540
3.861333,-24.579763
3.882667,-18.392008
3.904000,-18.955279
3.925333,-19.501339
3.946667,-18.894427
3.968000,-17.123200
3.989333,-18.442324
4.010667,-20.491882
4.032000,-20.193187
4.053333,-19.870028
4.074667,-20.309534
4.096000,-19.242702
4.117333,-26.777457
4.138667,-30.744682
4.160000,-36.158543
4.181333,-39.479885
4.202667,-41.159612
4.224000,-22.418565
4.245333,-16.739898
4.266667,-17.401951
4.288000,-17.743707
4.309333,-15.927698
4.330667,-16.392588
4.352000,-17.898576
4.373333,-22.290257
4.394667,-23.021667
4.416000,-31.051597
4.437333,-35.249503
4.458667,-37.909994
4.480000,-42.378549
4.501333,-45.529053
4.522667,-46.884265
4.544000,-48.326587
4.565333,-46.110626
4.586667,-47.395929
4.608000,-32.465226
4.629333,-27.710785
4.650667,-27.343023
4.672000,-25.507149
4.693333,-25.881246
4.714667,-24.802982
4.736000,-24.664282
4.757333,-27.886143
4.778667,-28.770338
4.800000,-26.749985
4.821333,-27.061229
4.842667,-28.351353
4.864000,-28.509768
4.885333,-28.468392
4.906667,-27.679283
4.928000,-28.532345
4.949333,-28.398770
4.970667,-28.387315
4.992000,-28.492708
5.013333,-28.232280
5.034667,-31.084734
5.056000,-36.043618
5.077333,-35.080711
5.098667,-37.436949
5.120000,-38.056881
5.141333,-39.709363
5.162667,-31.787873
5.184000,-29.102789
5.205333,-27.640251
5.226667,-26.241296
5.248000,-26.399901
5.269333,-29.171841
5.290667,-30.397101
5.312000,-35.474643
5.333333,-36.847006
5.354667,-28.578764
5.376000,-27.904620
5.397333,-27.532503
5.418667,-27.286630
5.440000,-27.300110
5.461333,-30.786576
5.482667,-34.263473
5.504000,-37.084488
5.525333,-37.880008
5.546667,-37.971778
5.568000,-40.159312
5.589333,-38.818800
5.610667,-31.574117
5.632000,-33.644056
5.653333,-33.572660
5.674667,-33.800093
5.696000,-31.653936
5.717333,-32.012434
5.738667,-36.684913
5.760000,-38.631448
5.781333,-39.491276
5.802667,-41.016067
5.824000,-45.092262
5.845333,-39.198412
5.866667,-36.805551
5.888000,-35.015815
5.909333,-31.972635
5.930667,-31.475350
5.952000,-32.477791
5.973333,-33.989369
5.994667,-33.419413
6.016000,-32.649426
6.037333,-31.331842
6.058667,-31.151877
6.080000,-31.063293
6.101333,-36.013708
6.122667,-39.334224
6.144000,-45.052730
6.165333,-44.205437
6.186667,-45.347764
6.208000,-45.153507
6.229333,-41.333206
6.250667,-43.423578
6.272000,-43.320181
6.293333,-44.538022
6.314667,-42.686235
6.336000,-44.709805
6.357333,-45.734959
6.378667,-43.681329
6.400000,-45.966937
6.421333,-40.709945
6.442667,-46.810912
6.464000,-45.804561
6.485333,-43.638298
6.506667,-47.397548
6.528000,-47.512228
6.549333,-28.217496
6.570667,-21.463262
6.592000,-19.319637
6.613333,-18.956669
6.634667,-17.808470
6.656000,-18.807613
6.677333,-19.184416
6.698667,-19.816664
6.720000,-20.057635
6.741333,-21.628365
6.762667,-23.395329
6.784000,-22.917151
6.805333,-23.642255
6.826667,-23.382041
6.848000,-24.505705
6.869333,-25.323765
6.890667,-26.238256
6.912000,-27.761062
6.933333,-27.706610
6.954667,-27.903832
6.976000,-27.184559
6.997333,-29.037226
7.018667,-36.008733
7.040000,-31.563270
7.061333,-32.364788
7.082667,-32.431503
7.104000,-33.659974
7.125333,-41.604853
7.146667,-44.878913
7.168000,-28.768813
7.189333,-22.828646
7.210667,-23.316842
7.232000,-21.783072
7.253333,-20.122635
7.274667,-19.355166
7.296000,-21.264336
7.317333,-19.580354
7.338667,-19.587497
7.360000,-19.848719
7.381333,-18.476016
7.402667,-18.994117
7.424000,-20.523524
7.445333,-21.944354
7.466667,-23.091302
7.488000,-23.242338
7.509333,-24.798844
7.530667,-25.646152
7.552000,-29.137863
7.573333,-33.027950
7.594667,-32.037913
7.616000,-32.587550
7.637333,-34.380543
7.658667,-33.809240
7.680000,-29.758302
7.701333,-27.503005
7.722667,-29.398749
7.744000,-30.596847
7.765333,-34.145650
7.786667,-34.201485
7.808000,-35.438470
7.829333,-35.821829
7.850667,-35.714908
7.872000,-38.371336
7.893333,-34.790888
7.914667,-33.131592
7.936000,-41.049314
7.957333,-47.730052
7.978667,-35.446595
8.000000,-44.944765
8.021333,-43.433121
8.042667,-29.081047
8.064000,-30.093867
8.085333,-29.665102
8.106667,-32.732843
8.128000,-35.614723
8.149333,-35.819737
8.170667,-33.746075
8.192000,-31.826775
8.213333,-33.018951
8.234667,-34.574027
8.256000,-36.095414
8.277333,-41.821265
8.298667,-41.141968
8.320000,-38.640253
8.341333,-34.411014
8.362667,-33.799734
8.384000,-30.841030
8.405333,-28.881031
8.426667,-27.353517
8.448000,-26.653008
8.469333,-26.407612
8.490667,-26.248459
8.512000,-31.769744
8.533333,-27.505244
8.554667,-28.012885
8.576000,-26.890493
8.597333,-24.714248
8.618667,-26.220109
8.640000,-35.584267
8.661333,-38.018659
8.682667,-34.359664
8.704000,-29.637275
8.725333,-31.921999
8.746667,-34.719827
8.768000,-29.819974
8.789333,-30.563684
8.810667,-33.260448
8.832000,-36.604715
8.853333,-27.376470
8.874667,-25.772396
8.896000,-24.715653
8.917333,-25.877254
8.938667,-26.576109
8.960000,-25.077319
8.981333,-28.100039
9.002667,-35.637792
9.024000,-39.916408
9.045333,-39.524905
9.066667,-41.300781
9.088000,-41.530615
9.109333,-43.878700
9.130667,-48.360683
9.152000,-44.583701
9.173333,-44.862383
9.194667,-47.225691
9.216000,-44.776548
9.237333,-48.034381
9.258667,-46.521976
9.280000,-47.345967
9.301333,-46.416089
9.322667,-33.882536
9.344000,-32.338921
9.365333,-31.042001
9.386667,-27.651687
9.408000,-32.305363
9.429333,-22.367656
9.450667,-22.891957
9.472000,-22.346100
9.493333,-26.024343
9.514667,-31.274961
9.536000,-35.350963
9.557333,-32.052190
9.578667,-28.542044
9.600000,-23.319969
9.621333,-24.232512
9.642667,-23.167423
9.664000,-27.933106
9.685333,-37.029904
9.706667,-38.336771
9.728000,-35.493564
9.749333,-36.505587
9.770667,-39.617282
9.792000,-39.753256
9.813333,-35.406647
9.834667,-28.910502
9.856000,-23.561704
9.877333,-23.309952
9.898667,-31.199888
9.920000,-27.186570
9.941333,-23.807448
9.962667,-21.530685
9.984000,-22.781617
10.005333,-23.756026
10.026667,-23.854282
10.048000,-24.569750
10.069333,-25.980183
10.090667,-29.408111
10.112000,-29.542386
10.133333,-30.988993
10.154667,-33.751105
10.176000,-33.453142
10.197333,-33.720826
10.218667,-33.298604
10.240000,-39.923797
10.261333,-39.880612
10.282667,-37.363287
10.304000,-30.748075
10.325333,-26.306252
10.346667,-24.426551
10.368000,-24.572601
10.389333,-22.600429
10.410667,-24.168857
10.432000,-26.384367
10.453333,-26.646912
10.474667,-26.315063
10.496000,-31.670127
10.517333,-39.037735
10.538667,-41.850308
10.560000,-38.075187
10.581333,-39.785003
10.602667,-38.457298
10.624000,-44.347011
10.645333,-44.828815
10.666667,-47.131141
10.688000,-43.267162
10.709333,-44.864311
10.730667,-46.286998
10.752000,-43.225069
10.773333,-46.490951
10.794667,-46.911873
10.816000,-46.697862
10.837333,-46.695773
10.858667,-46.130025
10.880000,-43.050336
10.901333,-50.044347
10.922667,-43.604372
10.944000,-36.077330
10.965333,-29.680023
10.986667,-28.620018
11.008000,-28.579563
11.029333,-28.820363
11.050667,-28.733219
11.072000,-32.280720
11.093333,-26.424362
11.114667,-21.229063
11.136000,-22.328106
11.157333,-24.637780
11.178667,-27.271335
11.200000,-25.036104
11.221333,-26.013945
11.242667,-26.103283
11.264000,-25.455643
11.285333,-24.548169
11.306667,-27.347057
11.328000,-31.361337
11.349333,-33.114067
11.370667,-34.693404
11.392000,-30.937729
11.413333,-27.085918
11.434667,-29.207888
11.456000,-29.838537
11.477333,-27.721992
11.498667,-25.311592
11.520000,-27.891610
11.541333,-34.220035
11.562667,-38.337526
11.584000,-37.113513
11.605333,-28.791708
11.626667,-24.396542
11.648000,-24.420451
11.669333,-24.553424
11.690667,-24.863183
11.712000,-28.209008
11.733333,-31.654588
11.754667,-31.739843
11.776000,-28.177309
11.797333,-25.958613
11.818667,-23.454425
11.840000,-32.982047
11.861333,-36.427980
11.882667,-39.892746
11.904000,-42.845789
11.925333,-36.158450
11.946667,-29.766892
11.968000,-23.132259
11.989333,-19.760839
12.010667,-20.503473
12.032000,-26.907703
12.053333,-33.769867
12.074667,-30.449874
12.096000,-27.462307
12.117333,-30.359640
12.138667,-33.054223
12.160000,-35.397120
12.181333,-38.642147
12.202667,-36.124451
12.224000,-27.841331
12.245333,-23.554257
12.266667,-21.996114
12.288000,-20.253045
12.309333,-19.652279
12.330667,-21.729686
12.352000,-24.094668
12.373333,-28.158903
12.394667,-26.578287
12.416000,-26.969531
12.437333,-25.919027
12.458667,-26.395759
12.480000,-35.993070
12.501333,-39.545126
12.522667,-42.361768
12.544000,-43.652665
12.565333,-37.346224
12.586667,-29.440479
12.608000,-25.099770
12.629333,-25.017768
12.650667,-25.852380
12.672000,-29.597613
12.693333,-30.510512
12.714667,-36.308522
12.736000,-46.422204
12.757333,-44.567443
12.778667,-41.557331
12.800000,-40.134700
12.821333,-39.325941
12.842667,-38.338758
12.864000,-38.724606
12.885333,-36.783278
12.906667,-38.696004
12.928000,-43.356854
12.949333,-44.846421
12.970667,-39.931061
12.992000,-31.820270
13.013333,-24.807266
13.034667,-25.331017
13.056000,-15.992038
13.077333,-17.056494
13.098667,-20.857499
13.120000,-23.232409
13.141333,-21.670705
13.162667,-18.841730
13.184000,-16.653388
13.205333,-18.108267
13.226667,-18.847516
13.248000,-25.147348
13.269333,-26.149762
13.290667,-22.900296
13.312000,-19.470790
13.333333,-17.638853
13.354667,-19.777697
13.376000,-26.785848
13.397333,-34.452194
13.418667,-34.495632
13.440000,-38.123563
13.461333,-41.946356
13.482667,-42.198800
13.504000,-42.725859
13.525333,-43.645961
13.546667,-41.520056
13.568000,-42.507336
13.589333,-44.230336
13.610667,-45.727566
13.632000,-46.859854
13.653333,-41.273971
13.674667,-32.178313
13.696000,-27.721179
13.717333,-27.982196
13.738667,-24.814619
13.760000,-27.344012
13.781333,-26.650385
13.802667,-31.517141
13.824000,-33.101334
13.845333,-30.783531
13.866667,-33.401593
13.888000,-20.066013
13.909333,-18.664304
13.930667,-16.482994
13.952000,-15.187207
13.973333,-14.139860
13.994667,-14.575131
14.016000,-17.512489
14.037333,-23.594332
14.058667,-27.228863
14.080000,-29.942327
14.101333,-35.615861
14.122667,-32.667753
14.144000,-34.001357
14.165333,-23.689773
14.186667,-22.047585
14.208000,-18.772745
14.229333,-22.062663
14.250667,-28.622690
14.272000,-35.232666
14.293333,-39.003707
14.314667,-31.169497
14.336000,-24.557232
14.357333,-22.525942
14.378667,-22.277558
14.400000,-24.765645
14.421333,-34.083873
14.442667,-34.739438
14.464000,-25.433914
14.485333,-21.604931
14.506667,-19.248969
14.528000,-18.825968
14.549333,-19.749582
14.570667,-24.264528
14.592000,-25.266537
14.613333,-23.223705
14.634667,-23.669358
14.656000,-23.827986
14.677333,-28.633185
14.698667,-31.433069
14.720000,-27.941133
14.741333,-27.278461
14.762667,-32.255950
14.784000,-33.690127
14.805333,-33.014818
14.826667,-30.559286
14.848000,-23.595904
14.869333,-20.143134
14.890667,-17.615468
14.912000,-16.837900
14.933333,-18.294291
14.954667,-21.207073
14.976000,-28.187673
14.997333,-36.661375
15.018667,-37.790517
15.040000,-40.530117
15.061333,-37.163860
15.082667,-27.304284
15.104000,-28.372350
15.125333,-29.496177
15.146667,-28.941964
15.168000,-29.833236
15.189333,-29.719818
15.210667,-27.792362
15.232000,-28.302775
15.253333,-27.984888
15.274667,-26.342772
15.296000,-25.533722
15.317333,-30.520791
15.338667,-32.784150
15.360000,-32.437797
15.381333,-26.517616
15.402667,-24.743819
15.424000,-20.543590
15.445333,-17.103985
15.466667,-17.136006
15.488000,-17.344143
15.509333,-16.978199
15.530667,-19.350480
15.552000,-22.774741
15.573333,-30.129933
15.594667,-36.675635
15.616000,-39.632527
15.637333,-40.217755
15.658667,-38.053871
15.680000,-43.374119
15.701333,-37.351116
15.722667,-27.522236
15.744000,-32.440101
15.765333,-38.168224
15.786667,-39.346856
15.808000,-37.413974
15.829333,-37.895745
15.850667,-39.545924
15.872000,-40.053760
15.893333,-47.779333
15.914667,-45.762610
15.936000,-43.398691
15.957333,-24.684587
15.978667,-20.652674
16.000000,-18.281978
16.021333,-19.004234
16.042667,-19.052612
16.064000,-20.536296
16.085333,-22.563849
16.106667,-23.428657
16.128000,-22.927344
16.149333,-23.835223
16.170667,-26.713283
16.192000,-30.743532
16.213333,-34.628629
16.234667,-33.664400
16.256000,-32.018105
16.277333,-29.734923
16.298667,-24.042515
16.320000,-25.367420
16.341333,-27.664238
16.362667,-23.192603
16.384000,-23.162700
16.405333,-27.292809
16.426667,-29.768358
16.448000,-24.241754
16.469333,-23.070116
16.490667,-23.241365
16.512000,-30.064795
16.533333,-34.170571
16.554667,-29.592400
16.576000,-27.050945
16.597333,-23.865515
16.618667,-21.649148
16.640000,-20.578306
16.661333,-27.111502
16.682667,-27.688865
16.704000,-24.287279
16.725333,-23.818191
16.746667,-27.475132
16.768000,-34.592031
16.789333,-33.606189
16.810667,-34.345081
16.832000,-32.349908
16.853333,-25.747342
16.874667,-27.372802
16.896000,-38.644064
16.917333,-40.149108
16.938667,-42.750766
16.960000,-40.911160
16.981333,-33.921413
17.002667,-31.640470
17.024000,-36.891281
17.045333,-43.604067
17.066667,-42.460260
17.088000,-45.129327
17.109333,-31.872222
17.130667,-28.871791
17.152000,-28.593067
17.173333,-34.668661
17.194667,-40.320866
17.216000,-34.894706
17.237333,-32.762369
17.258667,-28.918623
17.280000,-28.335052
17.301333,-29.695440
17.322667,-30.456868
17.344000,-31.752254
17.365333,-30.503849
17.386667,-32.061157
17.408000,-32.882010
17.429333,-32.506658
17.450667,-30.211460
17.472000,-30.416956
17.493333,-32.013847
17.514667,-31.825177
17.536000,-30.594001
17.557333,-29.283172
17.578667,-28.271900
17.600000,-33.175403
17.621333,-36.328098
17.642667,-43.358766
17.664000,-44.740128
17.685333,-44.443470
17.706667,-44.696147
17.728000,-45.002391
17.749333,-49.411719
17.770667,-43.286598
17.792000,-48.584864
17.813333,-43.889061
17.834667,-43.022325
17.856000,-49.813888
17.877333,-46.617037
17.898667,-47.283806
17.920000,-47.692554
17.941333,-45.248183
17.962667,-52.821449
17.984000,-49.232543
18.005333,-46.165821
18.026667,-47.874813
18.048000,-45.353771
18.069333,-47.624660
18.090667,-46.198351
18.112000,-47.234711
18.133333,-49.609240
18.154667,-50.906382
18.176000,-50.293166
18.197333,-29.910245
18.218667,-30.859492
18.240000,-38.548982
18.261333,-42.449315
18.282667,-44.950496
18.304000,-46.342300
18.325333,-48.865797
18.346667,-47.160494
18.368000,-47.868077
18.389333,-21.495632
18.410667,-17.796404
18.432000,-16.819565
18.453333,-15.632411
18.474667,-15.392581
18.496000,-15.503625
18.517333,-18.268458
18.538667,-19.789212
18.560000,-22.799903
18.581333,-26.493441
18.602667,-30.872060
18.624000,-32.637922
18.645333,-36.646117
18.666667,-38.801063
18.688000,-41.559818
18.709333,-41.922604
18.730667,-41.363716
18.752000,-40.163775
18.773333,-40.585925
18.794667,-41.178495
18.816000,-41.047964
18.837333,-44.071974
18.858667,-41.656316
18.880000,-43.833690
18.901333,-37.477296
18.922667,-25.029618
18.944000,-16.863490
18.965333,-14.240815
18.986667,-17.233894
19.008000,-17.373086
19.029333,-16.889566
19.050667,-16.157625
19.072000,-16.100187
19.093333,-18.098734
19.114667,-19.058692
19.136000,-27.377263
19.157333,-26.283319
19.178667,-25.565732
19.200000,-25.454811
19.221333,-23.081883
19.242667,-17.464777
19.264000,-14.004115
19.285333,-12.382345
19.306667,-14.820696
19.328000,-16.599883
19.349333,-17.228027
19.370667,-17.440981
19.392000,-18.622119
19.413333,-19.524285
19.434667,-21.168076
19.456000,-23.210299
19.477333,-30.979722
19.498667,-35.548901
19.520000,-40.291143
19.541333,-38.589355
19.562667,-33.313744
19.584000,-29.683901
19.605333,-22.866302
19.626667,-26.293654
19.648000,-23.918723
19.669333,-23.918631
19.690667,-29.675624
19.712000,-33.920966
19.733333,-33.824148
19.754667,-33.115998
19.776000,-35.582191
19.797333,-33.274797
19.818667,-37.293485
19.840000,-37.819965
19.861333,-31.557685
19.882667,-25.100846
19.904000,-21.850181
19.925333,-22.640830
19.946667,-25.689092
19.968000,-28.060382
19.989333,-28.471292
20.010667,-23.776809
20.032000,-23.246944
20.053333,-20.374557
20.074667,-19.232657
20.096000,-20.869093
20.117333,-24.627789
20.138667,-29.661355
20.160000,-36.960027
20.181333,-39.738558
20.202667,-38.195397
20.224000,-36.327629
20.245333,-33.604554
20.266667,-34.882355
20.288000,-29.979934
20.309333,-29.209410
20.330667,-30.022979
20.352000,-32.857678
20.373333,-37.387817
20.394667,-37.082039
20.416000,-36.785736
20.437333,-35.257723
20.458667,-30.961913
20.480000,-24.460269
20.501333,-21.866908
20.522667,-22.523847
20.544000,-23.779282
20.565333,-23.840500
20.586667,-24.143012
20.608000,-24.525021
20.629333,-22.789332
20.650667,-24.295126
20.672000,-26.351007
20.693333,-25.553708
20.714667,-28.080315
20.736000,-32.492494
20.757333,-35.097477
20.778667,-41.500718
20.800000,-44.007778
20.821333,-45.460244
20.842667,-43.469773
20.864000,-43.271104
20.885333,-43.422577
20.906667,-42.819141
20.928000,-41.928868
20.949333,-43.959219
20.970667,-42.763835
20.992000,-43.628353
21.013333,-43.030668
21.034667,-32.476807
21.056000,-22.452543
21.077333,-24.674312
21.098667,-35.245621
21.120000,-39.971855
21.141333,-32.629309
21.162667,-31.914546
21.184000,-28.289997
21.205333,-24.483977
21.226667,-21.637363
21.248000,-33.915621
21.269333,-37.889685
21.290667,-39.887446
21.312000,-37.742444
21.333333,-33.842531
21.354667,-31.345236
21.376000,-31.972414
21.397333,-28.255187
21.418667,-25.133185
21.440000,-25.370969
21.461333,-27.524570
21.482667,-28.437242
21.504000,-30.541420
21.525333,-36.945253
21.546667,-33.340694
21.568000,-24.764476
21.589333,-21.807933
21.610667,-22.166290
21.632000,-33.636860
21.653333,-35.703129
21.674667,-38.541013
21.696000,-42.830976
21.717333,-42.099393
21.738667,-45.155025
21.760000,-44.904501
21.781333,-33.852380
21.802667,-22.911999
21.824000,-25.401681
21.845333,-24.989019
21.866667,-28.607176
21.888000,-33.396675
21.909333,-35.796737
21.930667,-39.102395
21.952000,-36.127121
21.973333,-31.485950
21.994667,-26.795645
22.016000,-27.368758
22.037333,-27.695702
22.058667,-32.234526
22.080000,-37.047602
22.101333,-31.922003
22.122667,-34.599321
22.144000,-37.647850
22.165333,-33.825068
22.186667,-31.875419
22.208000,-30.574607
22.229333,-27.632370
22.250667,-26.974404
22.272000,-27.668887
22.293333,-27.149000
22.314667,-27.239019
22.336000,-34.153017
22.357333,-30.945522
22.378667,-28.300542
22.400000,-27.649646
22.421333,-36.352222
22.442667,-30.072903
22.464000,-28.949458
22.485333,-26.757129
22.506667,-24.715978
22.528000,-24.563950
22.549333,-24.004329
22.570667,-29.241011
22.592000,-36.404762
22.613333,-40.080425
22.634667,-41.699205
22.656000,-42.959676
22.677333,-41.749901
22.698667,-30.023796
22.720000,-26.905394
22.741333,-24.106314
22.762667,-22.783004
22.784000,-23.290281
22.805333,-22.702030
22.826667,-25.364870
22.848000,-33.234439
22.869333,-37.289905
22.890667,-42.180123
22.912000,-40.651683
22.933333,-41.559846
22.954667,-40.934120
22.976000,-43.982428
22.997333,-44.582791
23.018667,-44.760886
23.040000,-45.850460
23.061333,-46.266301
23.082667,-46.303423
23.104000,-45.178487
23.125333,-46.092194
23.146667,-41.824388
23.168000,-44.323461
23.189333,-42.762383
23.210667,-46.083803
23.232000,-44.568057
23.253333,-42.983634
23.274667,-45.724661
23.296000,-44.387851
23.317333,-46.428251
23.338667,-46.646809
23.360000,-46.725483
23.381333,-44.598425
23.402667,-46.959826
23.424000,-43.882364
23.445333,-35.486512
23.466667,-22.154053
23.488000,-17.602994
23.509333,-22.521209
23.530667,-30.238003
23.552000,-31.728045
23.573333,-32.253746
23.594667,-32.307379
23.616000,-31.299303
23.637333,-30.423852
23.658667,-28.096195
23.680000,-26.690489
23.701333,-26.197691
23.722667,-26.330735
23.744000,-24.727268
23.765333,-23.270559
23.786667,-24.271378
23.808000,-24.533574
23.829333,-24.128896
23.850667,-27.478601
23.872000,-32.399075
23.893333,-33.976321
23.914667,-30.988856
23.936000,-25.563708
23.957333,-25.329293
23.978667,-27.753151
24.000000,-27.367581
24.021333,-24.376181
24.042667,-24.798641
24.064000,-25.261200
24.085333,-25.372062
24.106667,-24.069989
24.128000,-19.717906
24.149333,-19.527119
24.170667,-25.258414
24.192000,-38.693950
24.213333,-38.060040
24.234667,-23.526025
24.256000,-22.876167
24.277333,-30.172613
24.298667,-37.220128
24.320000,-37.915740
24.341333,-39.883639
24.362667,-45.775838
24.384000,-45.074416
24.405333,-36.459959
24.426667,-29.391718
24.448000,-37.723839
24.469333,-42.801376
24.490667,-43.228768
24.512000,-44.478752
24.533333,-45.787808
24.554667,-48.419556
24.576000,-47.431375
24.597333,-26.673977
24.618667,-27.564965
24.640000,-36.218219
24.661333,-38.875299
24.682667,-38.760168
24.704000,-35.013882
24.725333,-37.160029
24.746667,-30.893612
24.768000,-28.778837
24.789333,-28.932171
24.810667,-28.000538
24.832000,-26.948146
24.853333,-27.865879
24.874667,-24.680479
24.896000,-22.550314
24.917333,-20.143816
24.938667,-19.947915
24.960000,-19.374580
24.981333,-23.016270
25.002667,-22.719440
25.024000,-29.452346
25.045333,-33.870177
25.066667,-33.889542
25.088000,-29.595377
25.109333,-25.501335
25.130667,-24.868670
25.152000,-27.723083
25.173333,-36.514137
25.194667,-38.600174
25.216000,-42.814346
25.237333,-43.151160
25.258667,-32.964832
25.280000,-26.999686
25.301333,-24.275560
25.322667,-21.586280
25.344000,-19.624103
25.365333,-19.199737
25.386667,-18.692401
25.408000,-18.289787
25.429333,-21.788258
25.450667,-25.874502
25.472000,-31.627662
25.493333,-32.809814
25.514667,-34.224734
25.536000,-34.095076
25.557333,-32.830647
25.578667,-33.274683
25.600000,-30.235460
25.621333,-27.672416
25.642667,-29.975396
25.664000,-39.467773
25.685333,-41.874127
25.706667,-31.062497
25.728000,-34.453086
25.749333,-36.764359
25.770667,-39.293651
25.792000,-38.114500
25.813333,-28.329163
25.834667,-24.156404
25.856000,-25.070308
25.877333,-26.818721
25.898667,-27.965897
25.920000,-28.051728
25.941333,-27.730929
25.962667,-25.247024
25.984000,-24.431763
26.005333,-23.937084
26.026667,-29.191598
26.048000,-32.003469
26.069333,-36.005440
26.090667,-32.412547
26.112000,-30.436988
26.133333,-29.240125
26.154667,-29.465449
26.176000,-28.423228
26.197333,-25.855347
26.218667,-24.863608
26.240000,-24.169637
26.261333,-24.363456
26.282667,-25.046011
26.304000,-28.489626
26.325333,-34.892389
26.346667,-38.039696
26.368000,-40.564244
26.389333,-39.833674
26.410667,-26.403650
26.432000,-27.414967
26.453333,-32.828778
26.474667,-33.054832
26.496000,-25.376312
26.517333,-22.236936
26.538667,-23.599842
26.560000,-23.113845
26.581333,-23.572832
26.602667,-29.781267
26.624000,-36.809698
26.645333,-39.200706
26.666667,-39.019013
26.688000,-41.081060
26.709333,-35.288197
26.730667,-24.655275
26.752000,-25.620553
26.773333,-26.676754
26.794667,-27.065955
26.816000,-26.919029
26.837333,-27.211624
26.858667,-29.137282
26.880000,-29.395995
26.901333,-30.507996
26.922667,-29.736447
26.944000,-29.298101
26.965333,-36.565071
26.986667,-41.901212
27.008000,-37.030959
27.029333,-34.442803
27.050667,-31.326325
27.072000,-35.144833
27.093333,-35.183298
27.114667,-36.270090
27.136000,-40.220512
27.157333,-43.073398
27.178667,-41.181257
27.200000,-31.979635
27.221333,-24.619420
27.242667,-21.948622
27.264000,-27.811815
27.285333,-31.954822
27.306667,-30.095755
27.328000,-26.897766
27.349333,-27.159960
27.370667,-32.277758
27.392000,-41.362679
27.413333,-42.386989
27.434667,-33.589046
27.456000,-26.543413
27.477333,-24.536609
27.498667,-24.957399
27.520000,-24.932534
27.541333,-25.333831
27.562667,-30.915505
27.584000,-35.751802
27.605333,-30.582639
27.626667,-29.479489
27.648000,-29.639607
27.669333,-28.559257
27.690667,-27.637654
27.712000,-26.975467
27.733333,-25.561563
27.754667,-25.201274
27.776000,-26.501915
27.797333,-34.994923
27.818667,-33.561707
27.840000,-28.497445
27.861333,-28.249905
27.882667,-30.904189
27.904000,-33.502862
27.925333,-37.950293
27.946667,-36.508074
27.968000,-33.944515
27.989333,-30.104359
28.010667,-28.096495
28.032000,-28.975885
28.053333,-30.045430
28.074667,-29.186464
28.096000,-28.669392
28.117333,-29.359619
28.138667,-31.526946
28.160000,-36.524764
28.181333,-43.465829
28.202667,-45.581656
28.224000,-43.456876
28.245333,-32.288838
28.266667,-29.530799
28.288000,-33.981807
28.309333,-41.813853
28.330667,-47.013388
28.352000,-40.312595
28.373333,-27.412531
28.394667,-30.910109
28.416000,-37.022876
28.437333,-43.969988
28.458667,-45.347826
28.480000,-45.532767
28.501333,-38.963026
28.522667,-39.298837
28.544000,-39.031513
28.565333,-34.491462
28.586667,-31.725809
28.608000,-31.066691
28.629333,-31.159233
28.650667,-33.677705
28.672000,-41.522841
28.693333,-45.162442
28.714667,-41.993023
28.736000,-41.684522
28.757333,-42.003826
28.778667,-47.385284
28.800000,-42.568708
28.821333,-29.166578
28.842667,-26.565327
28.864000,-26.874108
28.885333,-24.801463
28.906667,-22.784024
28.928000,-25.414316
28.949333,-27.027944
28.970667,-26.223785
28.992000,-31.526783
29.013333,-37.888188
29.034667,-44.135082
29.056000,-46.178591
29.077333,-46.289394
29.098667,-43.010910
29.120000,-44.416623
29.141333,-46.043438
29.162667,-45.821320
29.184000,-43.365601
29.205333,-45.066946
